Title,URL,Address,Description
baby sitter available,https://newyork.craigslist.org/mnh/kid/d/baby-sitter-available/6310543326.html,Downtown,"
        
my name is shanice Baier I am 8 years experience baby sitter and I do drop to school and I also do pick up from school and also I take to there program after school and I help with homework and I also to housekeeping work around the house and also do baby sitting if you need to go out for that nite or work full time or if you work part time I am ava Monday thru Saturday from 8am to 9 pm and off on Sunday but if you need me Sunday I am ava that are from 10am til 9 30 pm    "
LOVING RELIABLE NANNY HOUSEKEEPER  SEEK NEW NEW FAMILY,https://newyork.craigslist.org/mnh/kid/d/loving-reliable-nanny/6310546217.html,LOWER   WESTCHESTER,"
        
Dear Parents,

Are you in need of a Loving Reliable Nanny Housekeeper for your most Precious ,  Prized Possessions ? your Children and your Castle .Nanny housekeeper with 12 years experience One who would love to come an share her Love ,Joy and Warmth with your Family ASAP.

I will travel with your Family for the Summer, Work late an Sleep over if or whenever needed, Clean your Castle,Get down on the floor and play with your children , Work long  hours.

I will do Activities with your Children,
Reading & Art & craft,
Singing & Puzzles,
Counting & Words,
Numbers & Shapes,
A B C & Sounds,
Story telling &  Colors,
Days of the Week & Months of the Year,
Trips to the Park  & Scheduled play dates with Nannies ,
Along with other activities both Parent have to add.

Parents I am in need of Long-term , Full-time Live-out Nanny/housekeeping position
with a lovely Family that I will treat with love and respect and need the same in return.

I am Honest & Hardworking ,
Caring & Reliable ,
Flexible .

Families please reply you wont have any regrets with Dania as your Nanny/housekeeper,thank you all for reading have a Bless Day.

Kind Regards
Dania    "
Childcare in my home,https://newyork.craigslist.org/lgi/kid/d/childcare-in-my-home/6310548477.html,Hicksville,"
        
Childcare in my home. Stay at home mom (Hicksville)

hello my name is Michell and I'm a stay at home mom with a 3 and a half year little girl. Who is looking into taking care of a few kids in my home. I have over 20 years experience in childcare with children ages newborn to 15 years old. I do fulltime part time after school seasonal or just a few hours. 7am-7pm Monday-Friday.Ages welcome is 6 weeks to 7 years old and any age for after school ages. My home is clean safe smoke free kid friendly and very family oriented. I have reasonable rates. I do a lot of educational lessons with the kids I do indoor outdoor motor skills reading writing spelling alphabets numbers colors shapes coloring arts and craft tummy time circle time and so much more to keep them busy and have fun. So contact me at anytime. Thank you!
    "
Small in home daycare now open,https://newyork.craigslist.org/brk/kid/d/small-in-home-daycare-now-open/6310546381.html,J train line to Cypress Hills,"
        
The right care you need,

Parents if you're looking for a daycare that cares look no further, I have over 10 years  experience as a childcare provider. In my home your child will feel right at home. There are many activities to do, from arts and craft, learning our abc's story time , circle time, creative play and more. There is also my baby can read implemented daily for the children to get an early start on reading. Outings every day weather permitting. I am available from 5:30 to 8 pm weekly. Overnight and weekend care also available for those parents that work or just might need a break. . If interested please feel free to call.
I have space for 4 kids
Thank you and good luck in finding care for your child.    "
***BRAND NEW OVERNIGHT SPACES AVAILABLE**,https://newyork.craigslist.org/wch/kid/d/brand-new-overnight-spaces/6307851463.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. Just in 3 OVERNIGHT SPACES just opened up! Hurry to reserve your space as they fill up very quickly! 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
"AILEEN FAMILY DAYCARE    BRONX, NY 10457",https://newyork.craigslist.org/brx/kid/d/aileen-family-daycare-bronx/6288797780.html,182ND ST. BETWEEN GRAND CONCOURSE AVE.& RYER AVE.,"
        
Welcome to our daycare, where educational and social development go hand in hand. My name is Mrs. Silvia. I am a childcare provider. I have the daycare for 13 years, before I was a teacher.
We are a licensed facility by the New York Health Department whose purpose is to provide quality care
in accordance with the highest standards of health and safety for your child as well as a SAFE ENVIRONMENT,
DISCIPLINE and most of all educational activities. We are CPR/First Aid Certified. We work with children
ages from: 6 WEEKS to 12 YEARS OLD. We accepted children from HRA, ACS and PRIVATE WELCOME.
All of our activities help the social environment, children enjoy the free play activities daily, safety features
are a high priority including emergency exit and security doors. We ensure that our children receive GREAT
NUTRITION fresh, healthy cooked food created on site.
We offer high quality of care based on national standards for family child care support and appropriate practices for early education.  Our family daycare is Bilingual.
We promote qualities such as to help develop constructive and solidary values.

SERVICES AT AILEEN FAMILY DAYCARE

* Our schedule are Monday to Saturday from 7:00 a.m. to 6:00 p.m.

*   Overnight care available on Monday to Sunday from 7:00 p.m. to 6:00 a.m.

     Parents nights out - friday, saturday & sunday.

* After school pick up service available in the 10457 postal zone.

* Story telling

* Arts & Crafts

* Potty training

* Pre-school care

* Rest or sleep time

* Tutoring

* Breastfeeding - friendly

WE WILL BE MORE THAN HAPPY TO TAKE CARE OF YOUR CHILD AND GIVE THEM ALL THE LOVE,
EDUCATION AND CARE THEY STILL NEED WHEN YOU ARE NOT AROUND, BECAUSE WE ARE WARM,
NURTURING, EXPERIENCED PARENTS, PROVIDING EXCEPTIONAL CHILDCARE AT AFFORDABLE PRICES.


Contact Us TODAY to reserve & ensure your child' s placement to  Mrs. Silvia:   
 



                                            
 


                                           www.aileenfamilydaycare.com

                                           Facebook: Aileen Family Daycare 
                                           Google & Yelp

 HABLAMOS ESPANOL
    "
***BRAND NEW OVERNIGHT SPACES AVAILABLE**,https://newyork.craigslist.org/wch/kid/d/brand-new-overnight-spaces/6307852597.html,MOUNT VERNON,"
        
Are you unable to find AFFORDABLE CHILD CARE that doesn't close their doors at 5PM? 
If you are looking for a SAFE, SECURE and LOVING environment for your child then Nobel Minds Childcare is the place to be. We are OPEN 24 HOURS!, to suit your child care needs. Just in 3 OVERNIGHT SPACES just opened up! Hurry to reserve your space as they fill up very quickly! 

We freshly prepare healthy Meals and Snacks, Secure indoor and outdoor play areas in a newly renovated facility, Potty train. Arts and Crafts, Dress Up, Reading Time, Outdoor Activities and Structured Learning. We Accept All Ages!

We provide an extensive Pre-K program, in which we also teach French. Being a Kindergarten teacher, I take pride in going above and beyond in making sure that every child reaches his/hers full potential. 

Call now to reserve your spot, as openings fills up quick. I look forward to meeting you and your family 
 
    "
Excel Early Learning Center W/Free Transportation!!!!!,https://newyork.craigslist.org/brk/kid/d/excel-early-learning-center/6301241467.html,Brooklyn,"
        
Fun learning environment with age appropriate curriculum and activities.
We make learning fun 
We work along with parents with potty training

Currently accepting children 6weeks-12years old

We accept HRA, ACD voucher, Transitional and Cash (reasonable fee).

 FREE/low cost transportation& free snacks, meals. (located in ENY, Brooklyn)
Rates starting as low as $125 weekly, full time

We work with parents busy schedule

After school, full day, part day, extended hours, late hours , early hours, weekend, holiday care are available if requested.

Limited space available. For more information, or to visit our center and register,

CALL 
 
 or 
 
 TODAY!!!! leave a detailed message if your call is not answered

* Location: Brooklyn - East New York 11207    "
Over 15 years experienced baby nurse seeking live out job as a nanny,https://newyork.craigslist.org/mnh/kid/d/over-15-years-experienced/6310563950.html,Manhattan/Brooklyn,"
        
I'm Teresa with over 15 years experienced as baby nurse, over 25 years day care owner seeking a live out position as a nanny or baby nurse taking care of babies.  I worked in hospitals as a midwife, and also in my day care.

I'm very clean, professional, punctual, take care of the babies as my own, I'm a legal resident of the USA, non smoker, speak English, immediate availability.

My duties as a baby nurse, I cared for kids, shower, feed, take them out for walks, put them to nap, play, sing, read, clean and change them and many other things.

Please feel free to contact me at 
 
 by calls.

    "
Childcare available,https://newyork.craigslist.org/brk/kid/d/childcare-available/6310558281.html,Cypress Hills,"
        
Grand opening
If you need Daycare we are available Monday to Friday from 6 am to 8 pm. Saturday's also available by appointment.
My program is fun and educational. We learn our numbers abc's 123's and colors. We also go on trips  walks daily. Breakfast and lunch is included as well. 
My fee is reasonable depending on hours and age of child/children.
We have openings for age 2 months to 4 years old.  If interested please feel free to give us a call thanks and good luck in finding the right fit for your family    "
Before and After School,https://newyork.craigslist.org/brk/kid/d/before-and-after-school/6294927628.html,Cypress Hills,"
        
Drop off your kids before school and I will take them to school and pick them up after school help with homework 
Hot meals served daily 
$60.00 wkly
HRA vouchers and cash accepted
Please call 
 
    "
PROFESIONAL RELIABLE NANNY NEW-BORN & TODDLER 12 YEARS WITH 1 FAMILY,https://newyork.craigslist.org/wch/kid/d/profesional-reliable-nanny/6310546873.html,LOWER  WESTCHESTER,"
        
Dear Families,

My name is  Dania  I am a  Professional Reliable nanny I work with One (1) Adorable family for the passed Twelve  (12) years providing the best care to their most Precious,Prized,Possessions Six (6) weeks old newborn and a happy and loving Two (2) years old toddler.Now I am seeking a Lovely new family to work and share my Love,Joy and Warmth with as a Long-term,,Live-out, Full time , nanny  position as soon as possible. 

Parents I love children, I enjoy Working,Caring, and Teaching children , I am  a U S Citizen , I Teach Early Childhood Education for the passed Five (5)  I am living in the Bronx, I am a good cook not a chef :),I don't smoke,I drive, I am also a Newborn Care Specialist.

Activities I love to perform with children are:Reading,Singing,Words,Counting, Shapes,Sounds,Numbers,Colors,Puzzles,Art & craft,Story-telling, going for walks,Trips to the Parks,Schedule Play-dates with other nannies,Teach your children to Write &   Spell their names,Their Address,Mom and Dad telephone numbers,Text Mom and  Dad send Photographs so Parents can see their Angels face,Indoor  and Outdoor games and I could go on and on with other activities both Parents have to add.

Housekeeping duties I will perform are: Cooking healthy meals, Laundry for the children ,Ironing children clothes, Errands, Sweep floor, make beds, Empty dish washer keep your house neat and tidy .

Please feel free to contact me via Craigslist.org so we can email talk and schedule a time to meet for an interview,Parents I will shower your children with all my love at all times and keep them safe and happy at all times whenever they are in my care.

Reference is available upon request,

Kind Regards,
Dania    "
AGES 1-8 YEARS-LICENSED FOR 25 YEARS! FULL AND PART-TIME,https://newyork.craigslist.org/brx/kid/d/ages-1-8-years-licensed-for/6310570364.html,Bronx-10466-off of E. 233rd Street,"
        
♥♥THE LITTLE BRICK HOUSE CHILD CARE CENTER ♥♥

Licensed and serving the community for 25 years

Location: 3928 Harper Avenue-close to #5 train and Dyre Avenue, also # 16 bus stops right down the block

Hours: Mon-Fri.-7:30 A.M.-6:00 P.M. 

FULL DAY AND PART TIME PROGRAMS ARE AVAILABLE!
ONLY 2 SEATS LEFT!

OPEN YEAR-ROUND! 

HRA VOUCHERS ARE ACCEPTED

ACCEPTING AGES 1-8 YEARS

We have planned a daily program which promotes hands-on experiences in enriching learning centers of blocks, dramatic house play, math, books, music, art, and toy materials. Small class size provides a more personal and warm atmosphere that is extra special for your child.

NO registration fee is required

WE POTTY TRAIN-we will try consistently every day to potty train your child. We only ask that you help us by trying at home too.

Staff is certified in CPR and First Aid


Children love our large, safe, private  backyard play area with tricycles, ride-on toys, cars, wagons, slides, and a play house. There is no need to risk the safety of your child by walking them to a park. We have everything we need right in our own backyard!

Part-time care is also provided. Just tell me your preferred days and hours and I will give you a price.

Reasonable rates with a discount for 2 or more children

Call now because there are a limited amount of seats left 

Call Debi Rubino- 
 
 for more information or to make an appointment.

    "
Nanny,https://newyork.craigslist.org/stn/kid/d/nanny/6310570499.html,,"
        
HelloI, I have over 25 years of experience in childcare. I have worked in a daycare as well as for private families. I specialize in infant to preschool aged children. I also have experience    "
AVOID SITTER DANGER!!!,https://newyork.craigslist.org/brx/kid/d/avoid-sitter-danger/6310572946.html,,"
        
AVOID THIS SITTER HER NAME IS AMELIA EMAIL ADDRESS IS JAY BLAZE @GMAIL SHE COMES OFF AS HELPFUL SAY SHE COOKS, CLEANS, TAKES KIDS TO THE PARK, BUT SHE IS FROM PROJECTS IN FAR ROCKAWAY QUEENS VERY GHETTO INSTEAD OF WATCHING YOUR KIDD SHE WILL BE LAID UP IN YOUR BEDROOM ON HER PHONE WHICH SHE WATCHES MORE THEN THE KIDS, WILL HOG THE TV AND NOT LET KIDS WATCH THERE PROGRAM, SHE IS A LIAR, AND VERY DECEPTIVE SHE LIKES TO TRAVEL WITH HER 8YR OLD AND BRING TO YOUR HOUSE WHICH IS VERY UNPROFESSIONAL WALKS AROUND HOUSE WITH PANTS UNZIPPED AN I HAVE SMALL BOYS IN THE HOUSE, PLEASE TO ALL MOTHERS BE CAREFUL, THERE ARE ALOT OF FRAUDS HERE ON CL ITS NOT TO SAFE PEOPLE WILL LEAVE YOUR KIDS ALONE MISTREAT THEM AN THEN KEEP IT MOVING, MAKE SURE YOU GET THERE ADDRESS, TAKE PICTURR OF THERE STATE ID, AT ALL TIMES JUST IN CASE YOU HAVE TO MAKE POLICE REPORT YOU HAVE THERE INFO ITS BECOMING DANGEROUS WE MUST PROTECT OUR CHILDREN!!!    "
AVOID SITTER DANGER!!!,https://newyork.craigslist.org/mnh/kid/d/avoid-sitter-danger/6310571406.html,,"
        
AVOID THIS SITTER HER NAME IS AMELIA EMAIL ADDRESS IS JAY BLAZE @GMAIL SHE COMES OFF AS HELPFUL SAY SHE COOKS, CLEANS, TAKES KIDS TO THE PARK, BUT SHE IS FROM PROJECTS IN FAR ROCKAWAY QUEENS VERY GHETTO INSTEAD OF WATCHING YOUR KIDD SHE WILL BE LAID UP IN YOUR BEDROOM ON HER PHONE WHICH SHE WATCHES MORE THEN THE KIDS, WILL HOG THE TV AND NOT LET KIDS WATCH THERE PROGRAM, SHE IS A LIAR, AND VERY DECEPTIVE SHE LIKES TO TRAVEL WITH HER 8YR OLD AND BRING TO YOUR HOUSE WHICH IS VERY UNPROFESSIONAL WALKS AROUND HOUSE WITH PANTS UNZIPPED AN I HAVE SMALL BOYS IN THE HOUSE, PLEASE TO ALL MOTHERS BE CAREFUL, THERE ARE ALOT OF FRAUDS HERE ON CL ITS NOT TO SAFE PEOPLE WILL LEAVE YOUR KIDS ALONE MISTREAT THEM AN THEN KEEP IT MOVING, MAKE SURE YOU GET THERE ADDRESS, TAKE PICTURR OF THERE STATE ID, AT ALL TIMES JUST IN CASE YOU HAVE TO MAKE POLICE REPORT YOU HAVE THERE INFO ITS BECOMING DANGEROUS WE MUST PROTECT OUR CHILDREN!!!    "
AVOID SITTER DANGER!!!,https://newyork.craigslist.org/que/kid/d/avoid-sitter-danger/6310572414.html,,"
        
AVOID THIS SITTER HER NAME IS AMELIA EMAIL ADDRESS IS JAY BLAZE @GMAIL SHE COMES OFF AS HELPFUL SAY SHE COOKS, CLEANS, TAKES KIDS TO THE PARK, BUT SHE IS FROM PROJECTS IN FAR ROCKAWAY QUEENS VERY GHETTO INSTEAD OF WATCHING YOUR KIDD SHE WILL BE LAID UP IN YOUR BEDROOM ON HER PHONE WHICH SHE WATCHES MORE THEN THE KIDS, WILL HOG THE TV AND NOT LET KIDS WATCH THERE PROGRAM, SHE IS A LIAR, AND VERY DECEPTIVE SHE LIKES TO TRAVEL WITH HER 8YR OLD AND BRING TO YOUR HOUSE WHICH IS VERY UNPROFESSIONAL WALKS AROUND HOUSE WITH PANTS UNZIPPED AN I HAVE SMALL BOYS IN THE HOUSE, PLEASE TO ALL MOTHERS BE CAREFUL, THERE ARE ALOT OF FRAUDS HERE ON CL ITS NOT TO SAFE PEOPLE WILL LEAVE YOUR KIDS ALONE MISTREAT THEM AN THEN KEEP IT MOVING, MAKE SURE YOU GET THERE ADDRESS, TAKE PICTURR OF THERE STATE ID, AT ALL TIMES JUST IN CASE YOU HAVE TO MAKE POLICE REPORT YOU HAVE THERE INFO ITS BECOMING DANGEROUS WE MUST PROTECT OUR CHILDREN!!!    "
BUSCO ASISTENTE DE DAY CARE,https://newyork.craigslist.org/que/kid/d/busco-asistente-de-day-care/6310591351.html,FLUSHING,"
        
BUSCO PERSONA BILINGUE, INGLES Y ESPANOL..RESPONSABLE. QUE TENGA EXPERIENCIA CON CUIDO DE NINOS. PAGO SEMANAL...FAVOR DE LLAMAR PARA MAS INFORMACION    "
SAFARI DAYCARE,https://newyork.craigslist.org/que/kid/d/safari-daycare/6310591137.html,FLUSHING,"
        
HELLO,
I'M A LICENSED DAYCARE  PROVIDER WITH OVER 20 YEARS OF EXPERIENCE. CERTIFIED BY THE NYS DEPT. OF HEALTH IN CPR, FIRST AID AND CHILD HEALTH AND SAFETY. IN MY CARE YOUR CHILD WILL BE PROVIDED WITH A SAFE AND NURTURING ENVIRONMENT. ACTIVITIES SUCH AS: READING, PUZZLES, PLAY DOUGH, BLOCKS, COLORING, PAINTING, COMPUTER GAMES, NUMBERS, ALPHABET. 
ACCEPTING ALL AGES, FULL AND PART TIME CARE. FREE MEALS.
FOR MORE INFORMATION, PLEASE CALL ME AT

www.safaridaycare.com


 



    "
:)  LET ME WATCH YOUR SPECIAL BUNDLE IN MY HOME  :),https://newyork.craigslist.org/lgi/kid/d/let-me-watch-your-special/6302733735.html,Holtsville/Holbrook,"
        
I am a stay at home mom of 2 (in school) . I am currently watching 2 children, but I have an opening for 1-2 more children in my home. For MANY years I have had the pleasure of  loving the children that I watch like my own and the have kept a bond with the families. References available. We will do age appropriate activities ie; coloring, building with blocks, story telling, crafts, outdoor time, little outings; which may include local petting zoo, park, etc. Lots of toys and activities. Your child won't be placed infront of a tv all day - though there might be a movie or two that they might want to watch. My home is safe, clean, smoke free and my yard is fenced in.  I am available MONDAY-THURSDAY 7:30 a.m.-5:30 p.m.the latest.. meals included.  I live in Holtsville - exit 62 off LIE - near Nicolls Road (literally 1 min from expressway) and 5 minutes from Sunrise Hwy. Near all. Sachem schools. Please only serious inquiries. Full time/part time rates available.  Have a wonderful day :)

 Hope to hear from you! 
 Maura 

    "
AVOID SITTER DANGER!!!,https://newyork.craigslist.org/brk/kid/d/avoid-sitter-danger/6310571908.html,,"
        
AVOID THIS SITTER HER NAME IS AMELIA EMAIL ADDRESS IS JAY BLAZE @GMAIL SHE COMES OFF AS HELPFUL SAY SHE COOKS, CLEANS, TAKES KIDS TO THE PARK, BUT SHE IS FROM PROJECTS IN FAR ROCKAWAY QUEENS VERY GHETTO INSTEAD OF WATCHING YOUR KIDD SHE WILL BE LAID UP IN YOUR BEDROOM ON HER PHONE WHICH SHE WATCHES MORE THEN THE KIDS, WILL HOG THE TV AND NOT LET KIDS WATCH THERE PROGRAM, SHE IS A LIAR, AND VERY DECEPTIVE SHE LIKES TO TRAVEL WITH HER 8YR OLD AND BRING TO YOUR HOUSE WHICH IS VERY UNPROFESSIONAL WALKS AROUND HOUSE WITH PANTS UNZIPPED AN I HAVE SMALL BOYS IN THE HOUSE, PLEASE TO ALL MOTHERS BE CAREFUL, THERE ARE ALOT OF FRAUDS HERE ON CL ITS NOT TO SAFE PEOPLE WILL LEAVE YOUR KIDS ALONE MISTREAT THEM AN THEN KEEP IT MOVING, MAKE SURE YOU GET THERE ADDRESS, TAKE PICTURR OF THERE STATE ID, AT ALL TIMES JUST IN CASE YOU HAVE TO MAKE POLICE REPORT YOU HAVE THERE INFO ITS BECOMING DANGEROUS WE MUST PROTECT OUR CHILDREN!!!    "
"AFFORABLE, AFFORABLE CHILD CARE",https://newyork.craigslist.org/que/kid/d/afforable-afforable-child-care/6276291893.html,JAMAICA NY 11433,"
        
CHILD FRIENDLY ENVIRONMENT FOR CHILDREN TO GROW AND LEARN VOUCHERS ACCEPTED, INCLUDING PRIVATE CLIENTS, GROUP FAMILY DAY CARE LICENSED BY DEPT OF HEALTH  MONDAY - FRIDAY 7AM-6PM MEALS INCLUDED . 
CONTACT INFO 
 
 OR 
 
  CLOSE TO Q6,Q60 AND Q41  BUSES AND JUST A FEW BLOCKS FROM LONG ISLAND RAILROAD AND SUTPHIN BLVD  TRAIN STATION    "
PRAISE CHILDREN DAY CARE FOR ALL AGES,https://newyork.craigslist.org/que/kid/d/praise-children-day-care-for/6284743323.html,JAMAICA QUEENS NY,"
        
CHILD FRIENDLY LEARNING ENVIRONMENT THAT ENCOURAGES YOUR CHILD TO LEARN AND GROW, WE ARE LOCATED RIGHT OFF SULTPHIN BLVD, CLOSE TO Q6, Q60, Q41 BUSES AND E, J TRAINS AND CLOSE TO LONG ISLAND RAILROAD  LICENSED BY DEPT OF HEALTH OPEN MON-FRI. 7AM-6PM. MEALS INCLUDED WE TAKE VOUCHERS, AND PRIVATE CLIENTS , CONTACT# 
 
, OR 
 
    "
"AFFORABLE, AFFORABLE SUMMER CAMP",https://newyork.craigslist.org/que/kid/d/afforable-afforable-summer/6276291639.html,JAMAICA NY 11433,"
        
CHILD FRIENDLY ENVIRONMENT FOR CHILDREN TO GROW AND LEARN VOUCHERS ACCEPTED, INCLUDING PRIVATE CLIENTS, GROUP FAMILY DAY CARE LICENSED BY DEPT OF HEALTH  MONDAY - FRIDAY 7AM-6PM MEALS INCLUDED . WE ALSO DO OVER NIGHT CARE 35.00 A NIGHT.  
CONTACT INFO 
 
 OR 
 
  CLOSE TO Q6,Q60 AND Q41  BUSES AND JUST A FEW BLOCKS FROM LONG ISLAND RAILROAD AND SUTPHIN BLVD  TRAIN STATION    "
24 hours daycare,https://newyork.craigslist.org/brk/kid/d/24-hours-daycare/6302678293.html,Bushwick,"
        
OPEN HOUSE ALL WEEK
Day,Evening,Overnight,Weekend 24Hours Daycare Enroll Now all ages welcome
Full time Monday-Friday 
Ask for weekend rates 
Near A and J train or use our pick up and drop off service added low rate fee 
Nutritious Homemade Breakfast, Lunch & Snacks
*Preschool Learning Activities:
*Arts & Crafts
*Reading & Singing
*Circle Time
*Social Game
*Dramatic Play
*Blocks
*Manipulative Toys
*Licensed by New York State Office of Children and Family services
*CPR & First Aide certified
*Health and Safety certificate
CALL 
 
 or 
 
    "
"AFFORABLE, AFFORABLE CHILD CARE",https://newyork.craigslist.org/que/kid/d/afforable-afforable-child-care/6284743867.html,JAMAICA NY 11433,"
        
CHILD FRIENDLY ENVIRONMENT FOR CHILDREN TO GROW AND LEARN VOUCHERS ACCEPTED, INCLUDING PRIVATE CLIENTS, GROUP FAMILY DAY CARE LICENSED BY DEPT OF HEALTH  MONDAY - FRIDAY 7AM-6PM MEALS INCLUDED . 
CONTACT INFO 
 
 OR 
 
  CLOSE TO Q6,Q60 AND Q41  BUSES AND JUST A FEW BLOCKS FROM LONG ISLAND RAILROAD AND SUTPHIN BLVD  TRAIN STATION    "
Day Care Assistant Needed ASAP,https://newyork.craigslist.org/brk/kid/d/day-care-assistant-needed-asap/6302678499.html,Bedstuy/bushwick,"
        
Daycare in Brooklyn has an immediate opening for a full time provider. Candidate must be capable of working unsupervised. You will be responsible for the smooth operation of the daycare which entails 
cleaning,
Teaching, 
lesson planning, 
Keeping us compliant with D.O.H Regulation
Communicate with Parents in a friendly Professional Manner.

At least One year of experience is required. 
must have or be willing to get SCR clearance finger printed and 15hour training.    "
"Second Mom Child-care (all hours) Miller Place, Rocky Point, Selden, C",https://newyork.craigslist.org/lgi/kid/d/second-mom-child-care-all/6302046093.html,"Selden, Centereach, Coram, Middle Island","
        
Safe, reliable, loving,
 fun, childcare. Crafts and learning.

I am versed in first aid/ infant..child adult cpr.

We do a craft everyday.
We have storytime reading twice a day.
We play outside, whether permiting.
I take kids on daily trips to local library, playcenters, local free events.

No one is in my home 5am-7pm, but children.

My rates are great.
I have tons of references.

I am available all hours (day & nights) and also provide infant care. Contact for rates.

My basic schedule is 7am-7pm (before or after those hours are slightly more)

My rates for daytime care are as followed:
$28 a day 8:00am-5pm full time.
Each half hour earlier or later is $1 more.
Huge Sibling discount.
Will work out price with parents...i know childcare is a fortune at some places or you're not getting safe quality care from these ""Babysitters""!
I have a huge wonderful list of past children & parent references. If a babysitter cant give you atleast 10 non family references-BEWARE, something is very wrong. If they havent resided in the same dwelling consistly beware. If their bathroom or car is old & dirty, Beware. These are all signs of someone irresponsible.
 I invite people to look at my bathroom, kitchen, etc...it says alot about a person. If they open their door in pj's and hair a wreck, thats another sign to beware of. What I'm saying is ""Be selective"" Best way to figure out who a person is, is Facebook. Look them up and see how they interact with others and whos on their friends list, the comments they or their friends leave-SAY ALOT ABOUT WHO THEY ARE!  If they drive a crap box car-sadly they are watching kids for a few bucks and are broke. 
Im not judgemental, just realistic!

Parents provide lunch or i will for an extra $2 a day

(Choice of pizza, all beef hotdog, white meat chicken tenders, burger or grill cheese served with fruit slices and a veggie portion)

I provide breakfast, 2-3 healthy snacks, water, juice per day...(parent permiting, a cookie or sweet a day)

I am not a tv person. Children are allowed tv in my home in morning between 7-9am for a half hr.

Parents must leave childs carseat or booster each day when dropping off child. I have a clean NYS license and new safe suv.
Parents must provide diapers, wipes n extra set of clothing each day.

 I am local to Express way, Rte 25, Rte 83, Rte 97 i am a a mile or less from each.



















Selden Centereach Coram Middle Island Ridge Rocky Point Miller Place Sound Beach Mt. Sinai Setauket South Setauket Three Village 3 village Stony Brook Terryville Port Jeff Port Jefferson Holbrook Ronkonkoma Lake Grove Lake Ronkonkoma Shoreham Ridge Calverton Riverhead Yaphank Wading River 
Smithtown Hauppauge, Blue Point Farmingville Medford Patchogue Bellport Bayport Bohemia Sayville Oakdale Yaphank Mastic Mastic Beach Shirley Center Moriches Moriches Saint James St. James, Selden Nesconset daycare childcare babysitter nights mornings morning care evening care before school care after school care Middle Country MCCSD Sachem Holtsville overnights over nights early morning full time affordable cheap fun educational learning play playtime naps kids toys boys girls children child care child-care childcare local school schools center toddler infant full time part time ft pt vacation vacations summer


Selden, Centereach, Coram, Middle Island, Ridge, Rocky Point, Miller Place, Sound Beach, Mt. Sinai, Mount Sinai, Setauket, South Setauket, Three Village, 3 village, Stony Brook, Terryville, Port Jeff, Port Jefferson, Holbrook, Ronkonkoma, Lake Grove, Lake Ronkonkoma, Shoreham, Ridge, Calverton, Riverhead, Yaphank, Wading River,
Smithtown, Hauppauge, Blue Point, Farmingville, Medford, Patchogue, Bellport, Bayport, Bohemia, Sayville, Oakdale, Yaphank, Mastic, Mastic Beach, Shirley, Center Moriches, Moriches, Saint James, St. James, Selden, Nesconset, daycare, childcare, babysitter, babysitting, babysit, nanny, needed, wanted, available, need, want, nights, mornings, morning care, evening care, before school care, after school care, Middle Country, Middle Country School, bus stop, bus, MCCSD, Sachem, Holtsville, overnights over nights, early morning, full time, affordable, cheap, fun, educational, learning, play, playtime, naps, kids, toys, boys, girls, children, child care, child-care, childcare, local, school, schools, center, toddler, infant, full time, part time, ft, pt, vacation, vacations, summer    "
Wonderful Nanny Available!,https://newyork.craigslist.org/brk/kid/d/wonderful-nanny-available/6310758358.html,Brooklyn,"
        
Hello, We are moving, and the hardest part is leaving behind our nanny, Emelie. 
Emelie has taken care of our son for over 2 years, and I cannot recommend her more highly. Emelie is calm, kind, reliable, responsible, self-motivated, fun, and loving. 
Everyday, Emelie shows up on time and ready to take my son out to the park, to meet friends, play... she is the leader which is so great. My son has a great time, is fed healthy meals, is bathed, and napped by the time I get home. Emelie is a pleasure to be around, and I trust her completely. Also a bonus is that she knows lots of activities for babies and toddlers in Brooklyn Heights, Cobble Hill, Carroll Gardens, and Boerum Hill. She lives in Brooklyn and was never late for work even once.
Emelie is open to full or part time work (minimum 30 hours per week).  
Contact/ Text for more information
Thank you,
Laura    "
Are you overwhelmed between work/home? Need help?,https://newyork.craigslist.org/lgi/kid/d/are-you-overwhelmed-between/6306451497.html,,"
        
Hi,
I am a middle-aged mother of 2 great (grown) children, one is an NYPD officer and one is finishing her masters in education. I am semi retired and looking for something preferably from home but would also consider something outside the home. Maybe you're a teacher and you could use help grading papers or having me do something in your home to give you more time with your kids, Maybe you own your own business and could use help with phone calls, mailings etc. The holidays are right around the corner, could you use help with the holiday shopping, wrapping etc? You tell me how I could make your life a little easier. I am extremely honest, reliable and responsible, you would never have to worry about me in your home or me doing work for you in my home.I can make your life less hectic while making some extra cash for myself. Feel free to message me with any requests for help and maybe we can help each other! Please NO perverted and unwanted replies!! I am looking for safe and legitimate work! Thank you    "
