Title,URL,Address,Description
QUALITY CHILD CARE PROGRAM!!,https://newyork.craigslist.org/brx/kid/d/quality-child-care-program/6301696973.html,BRONX,"
        
About
Our new facility will provide child care and after-school programs for toddlers, preschoolers, Prekindergarten, and School-aged children ages 2 - 12 years old. Combining our 10 plus years in the business experience and our passion for serving families, we will provide a quality, fun and an academically rich environment for children and maintain a qualified teaching staff to intentionally plan interactive and engaging experiences for our children to explore, discover, laugh and learn on their journey to school success. 

Hours of Operation
We are open from 6:45 a.m. to 6:30 p.m. Monday through Friday. Our facility is open even when the Public Schools are closed including most major school breaks. 

Curriculum
Our curriculum is based on a child centered approach to learning and development. Through play-based learning and teaching, our children will acquire MORE than the necessary skills to be successful in school. Daily observations and anecdotal help us plan the developmental goals for each child in our program. 

Nutritional Meals
Daily nutritional meals will be provided in accordance with the CACFP guidelines for all children enrolled in any of our programs.
  
Indoor Playroom
Our facility is equipped with an indoor playroom to utilize for gross motor play when weather is not permitting to go out to the adjacent playground. Themed parties, specialty classes such as Yoga, Karate and Art all will take place in our Discovery Playroom. 

Staff 
Our teachers exceed the NYC Department of Health and Mental Hygiene requirements as per the regulations of Article 47. Experienced and certified teachers are on site at all times to ensure the implementation of quality child care service. Our staff is knowledgeable of Developmentally Appropriate Practices and Child Developmental Milestones to ensure children are challenged in their age appropriate learning zone. 


Programs: 2 - 12 years old 
Toddler/Preschool/Pre-kindergarten/Before & After-School/Supplemental Educational Services

Tuition: Comparable Market Rates Apply 
We accept all forms of payment. 

Please visit our website at www.playfuldiscoveriescdc.com for more information. Call us for a personal tour today!

    "
Loving and exp. nanny available.,https://newyork.craigslist.org/que/kid/d/loving-and-exp-nanny-available/6301719029.html,Bayside,"
        
Hello Working Parents:

I am an experienced nanny with a resume, seeking a part-time or full-time nanny job in Bayside, Bay Terrace, or Oakland Gardens.

I have been a nanny for the past 9+ years, and offer stellar references from 4 families. About me:

KEY QUALIFICATIONS

* 9+ years of work experience as a nanny with a family.
* Strong ability to bond with baby or child and form a trusting relationship.
* Excellent knowledge of playtime, reading, and various activities for child.
* Committed to working energetically for child's mental and physical advancement and well-being.
* Ability to take care of both newborns and toddlers.
* Enjoys cooking!    "
Spanish/French babysitter for evenings and weekends,https://newyork.craigslist.org/mnh/kid/d/spanish-french-babysitter-for/6295662128.html,,"
        
¡Hola! / Salut !

My name is Andrea. I am from Spain, currently in New York for an internship in the arts. I am available for babysitting on evenings and weekends. I am college educated and hold a degree in Spanish and French Linguistics and Literature and will be happy to speak to your children in any language you prefer! I am responsible, punctual and caring and will make sure your children's time with me is enjoyable and stimulating. I am also available for French and Spanish tutoring upon request.

$20/hr

¡Hasta pronto! À bientôt !    "
Overnight childcare as low as $45 a night,https://newyork.craigslist.org/mnh/kid/d/overnight-childcare-as-low-as/6293554790.html,East Harlem,"
        
Hello Parent. My name is Analda and I have over 13 years experience taking care of children from newborn to 13 years old.  I am nurturing, caring, energetic, honest, organized, punctual, and responsible.  I am willing to read, play, sing,  arts and crafts, and dance. I am also willing to teach ABC's, colors, shapes, numbers, animal recognition, go to the park, library, museum or to any appointment if needed. Great references available upon request.    "
Full time care available Monday-Friday 7AM-6PM,https://newyork.craigslist.org/lgi/kid/d/full-time-care-available/6301755801.html,64 Fairview Ave Deer Park,"
        
Day Care available in Deer Park Long Island. Great program quite a bit to offer. Come check it out. 152 East 4th Street Deer Park, N.Y. 11729 
 
 Rose    "
Child Care Baby Sitter Day Care Pre School,https://newyork.craigslist.org/lgi/kid/d/child-care-baby-sitter-day/6301755187.html,Deer Park Long Island New York Suffolk,"
        
Hi My name is Rose Jablonski I have been in business now for 26 years as a day care provider. I have a web site with a lot of information and I have an open door policy. Please feel free to stop by any time the business is open for a visit. I am open from Monday to Friday from 7AM to 6PM give me a call to chat if you would like at 
 
 I look forward to hearing from you. 

    "
Child Care Baby Sitter Day Care Pre School,https://newyork.craigslist.org/lgi/kid/d/child-care-baby-sitter-day/6301754735.html,Deer Park Long Island New York Suffolk,"
        
Hi My name is Rose Jablonski I have been in business now for 26 years as a day care provider. I have a web site with a lot of information and I have an open door policy. Please feel free to stop by any time the business is open for a visit. I am open from Monday to Friday from 7AM to 6PM give me a call to chat if you would like at 
 
 I look forward to hearing from you. 

    "
Overnight childcare as low as $45 a night,https://newyork.craigslist.org/mnh/kid/d/overnight-childcare-as-low-as/6293555006.html,East Harlem,"
        
Hello Parent. My name is Analda and I have over 13 years experience taking care of children from newborn to 13 years old.  I am nurturing, caring, energetic, honest, organized, punctual, and responsible.  I am willing to read, play, sing,  arts and crafts, and dance. I am also willing to teach ABC's, colors, shapes, numbers, animal recognition, go to the park, library, museum or to any appointment if needed. Great references available upon request.    "
Overnight childcare as low as $45 a night,https://newyork.craigslist.org/mnh/kid/d/overnight-childcare-as-low-as/6293555247.html,East Harlem,"
        
Hello Parent. My name is Analda and I have over 13 years experience taking care of children from newborn to 13 years old.  I am nurturing, caring, energetic, honest, organized, punctual, and responsible.  I am willing to read, play, sing,  arts and crafts, and dance. I am also willing to teach ABC's, colors, shapes, numbers, animal recognition, go to the park, library, museum or to any appointment if needed. Great references available upon request.    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6281206049.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are averrable from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6280899711.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are averrable from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
Overnight childcare as low as $45 a night,https://newyork.craigslist.org/mnh/kid/d/overnight-childcare-as-low-as/6293554577.html,East Harlem,"
        
Hello Parent. My name is Analda and I have over 13 years experience taking care of children from newborn to 13 years old.  I am nurturing, caring, energetic, honest, organized, punctual, and responsible.  I am willing to read, play, sing,  arts and crafts, and dance. I am also willing to teach ABC's, colors, shapes, numbers, animal recognition, go to the park, library, museum or to any appointment if needed. Great references available upon request.    "
Artistic Babysitters Wanted,https://newyork.craigslist.org/mnh/kid/d/artistic-babysitters-wanted/6301787455.html,Financial District,"
        
Sitters Studio, New York's premier babysitting agency, is looking for new team members to join us. Sitters Studio is unlike a traditional agency because we staff artists (singers, actors, painters, dancers etc.) as babysitters. We believe babysitting should not only be safe but also artistically fun.

Sitters Studio is a great community for artists because we provide flexible schedules, access to gym memberships, as well as a group of fellow artists to keep you motivated and connected to your art. 

We are looking for sitters to join our community for PART TIME work. We are particularly interested in meeting sitters who have newborn/infant experience and available to work weekends. You will need at least 3 references, with a minimum of 2 being childcare references. We have wonderful families looking for regular sitters and offer opportunities to sit for some families in the top hotels in the city. 

Please visit our website to learn more about us (www.sittersstudio.com). 

If interested PLEASE EMAIL 
 
 , DO NOT CALL.    "
Live-out DRIVING Nanny Needed!!,https://newyork.craigslist.org/wch/kid/d/live-out-driving-nanny-needed/6293668874.html,Scarsdale,"
        
Scarsdale Live-out driving weekend nanny needed! Adorable 2 year old twins need a very active and experienced nanny who can handle bathtime and mealtime with 2, loves to play outdoors and is fully engaged. The family can give off 3-4 weekends per year with advance notice. Must work every weekend consistently and commit to at least 1 year. The hours are usually 7 am to 7 pm or 8 am to 8 pm. Nanny will work all day Saturday and all day on Sunday every weekend. It is $20 to $22 per hour paid fully on the books. Nanny must drive and have great references whom we can call working with children. Mention job FFs2234    "
Live-in Tuesday-Saturday Housekeeper/ Nanny Needed!,https://newyork.craigslist.org/wch/kid/d/live-in-tuesday-saturday/6293670304.html,Armonk,"
        
Live-in Tues-Sat Housekeeper / Nanny Needed for nice family in Armonk Westchester! $700 take home for 50 hours per week. Must live-in. Live-in Tues morning to Sun morning. Must have real references working in cleaning and with newborns, and speak English. 60% of the job is cleaning and laundry. 40% of the job is childcare for a newborn and 3 year old. Mention job R303035    "
Live-in DRIVING Full-Time Nanny/ Family Assistant Needed!!,https://newyork.craigslist.org/wch/kid/d/live-in-driving-full-time/6293673752.html,Bedford,"
        
LIVE - IN DRIVING FULL TIME NANNY / FAMILY ASSISTANT: BEDFORD, NY (WESTCHESTER) $1,000 after taxes.
Family seeking experienced full time (60 hrs. week) ‪Mon - Fri 7am-7pm live-in nanny for 2 girls (9 months & 2 yrs.). Must be an experienced driver. Additional requirements include several years of prior full time nanny experience, must live-in, toddler & infant experience, great references, attention to detail, legal to work, travel with the family on vacations, high energy, active lifestyle and willing to help to keep things running smoothly. Light housekeeping and errands include: family dishes, laundry, grocery lists and shopping. Pay is on the books $1,000 after taxes. Mention job JL9260    "
Housekeeper Needed Tuesday-Saturday!!,https://newyork.craigslist.org/mnh/kid/d/housekeeper-needed-tuesday/6293680518.html,Upper East Side,"
        
Housekeeper Needed! Upper East Side. Tues-Sat 8-9 hours per day. It is $1,000-$1,000 per week and you must be legal to work with excellent references and fluent English. Housekeeper must be flexible with her hours. Deep cleaning, laundry, ironing, packing and unpacking. Mention job LB2201    "
TriBeCa/ Hamptons Nanny Needed Full-time!,https://newyork.craigslist.org/mnh/kid/d/tribeca-hamptons-nanny-needed/6293686268.html,TriBeCa,"
        
TRIBECA / HAMPTONS NANNY NEEDED MON-FRI! Nanny is needed for a 6 year old boy Mon-Fri 9 am to 7 pm. Job is live-out most of the year, but for part of July and August the nanny would live-in Mon-Fri in The Hamptons. $900-$1,000 take home per week DOE. They need a very energetic and engaging nanny who loves to run around and can do occasional overnights. 3 weeks of paid vacation 1 over Thanksgiving and the other 2 when the employer is on vacation. Very sweet family looking for a super active and fun nanny long term. If the nanny is also willing to do deep cleaning, laundry and ironing while the boy is in school they can pay $1,150 per week take home, but it is not required. Mention job AdriaM06    "
Housekeeper/ Laundress Needed Part-time!,https://newyork.craigslist.org/mnh/kid/d/housekeeper-laundress-needed/6293671749.html,TriBeCa,"
        
Tribeca NYC Housekeeper / Laundress Needed 1 or 2 days per week. Mon and Thur AND / OR Tues and Thur. Must have 4+ years of experience as a housekeeper and laundress. Deep cleaning, laundry and ironing for a family of 3. 6-7 hours of work for $200 per day. Must speak English well and have excellent real references. Mention job Amer2    "
Manhattan/ Hamptons Nanny Needed Full-time!!,https://newyork.craigslist.org/mnh/kid/d/manhattan-hamptons-nanny/6293695617.html,Upper East Side,"
        
GREAT MANHATTAN / HAMPTONS NANNY NEEDED Mon-Fri 55 hours per week usually 7 am to 6 pm or 8:30 am to 7:30 pm for $900 after taxes paid on the books. Perfectly fluent English. Hours vary and the nanny must be very flexible. This job is for someone who truly loves being a nanny and is super energetic to play with both kids.
The kids are ages 2 and 4 and there is light housekeeping.
Nanny must have 4+ yrs experience and recent real references.
It is live out during the school year in Manhattan. In the summers nanny would live-in Mon-Fri in the Hamptons with them. No exceptions. Mention job BZ2440    "
$125/WK CHILDCARE ANY AGE,https://newyork.craigslist.org/brk/kid/d/125-wk-childcare-any-age/6301834248.html,East Flatbush,"
        
Bundles of Joy Group Family Daycare located on Brooklyn Avenue between Avenues I & J

REGISTER YOUR CHILD AT $125 PER WEEK ALL AGES - $100 PER WEEK FOR AFTERSCHOOL CARE - HOURS 7AM - 7:00PM - MONDAY-FRIDAY


All staff members are certified in:

Child Development Associate
CPR
First Aid
Health & Safety

Breakfast, Lunch, Dinner and a snack are provided daily.

Academic sessions are provided daily.  We have theme days where children work on special projects in computers, arts & craft, science, multicultural activities, cooking and more.

Our afterschool program provides homework assistance.

Check out our website at www.bundlesofjoydaycare.com.

For more information contact Angela at 
 
.

    "
HIGHLY EXPERIENCED LIVE-in DRIVING NANNY/ HOUSKEEPER AVIALALBE!!,https://newyork.craigslist.org/mnh/kid/d/highly-experienced-live-in/6293685401.html,Upper East Side,"
        
Live-in driving nanny / housekeeper with more than 12 years of experience is available full time Mon-Fri. She speaks Russian, English and Georgian. She would like to work in Manhattan, Westchester or on Long Island. She is seeking a competitive salary and a nice family. Mention nanny M. The Abigail Madison Nanny Agency has this 38 year old experienced live-in candidate and many others like her!

Abigail Madison Nanny and Household Staffing, Inc.

    "
Anny Group Family Daycare: We accept vouchers/ aceptamos vouchers!,https://newyork.craigslist.org/brx/kid/d/anny-group-family-daycare-we/6301258068.html,10463 / Broadway,"
        
We Accept All Vouchers
Aceptamos todos los Vouchers del Gobierno


We are a group family day care that accepts infants, toddlers and children ages 6 weeks to 12 years of age. We have a capacity of 12 non-school aged children and an additional 4 school aged children

Somos un Day Care que acepta niños de 6 semanas a 12 años de edad. Tenemos una capacidad de 12 niños no escolares y 4 niños de edad escolar


We have a clean and safe environment/ Tenemos un ambiente limpio y seguro
We have a ratio of 1 provider to 4 children/ Tenemos una proporción de 1 proveedor a 4 niños
Three Meals A Day/ Tres comidas al día
A lot of great activities for children of all ages! / 
Un montón de  actividades para los niños de todas las edades!


Call now we have 4 slots for children ages 2 to 12 and two slots for Infants!

¡Llámanos ahora tenemos 4 espacios para niños de 2 a 12 años y dos espacios para bebés!

Prices are affordable!!! 
Tenemos buenos precios!!!

Call now/ llame ahora!
Phone: 
 

email: 
 

    "
Manhattan/ Hamptons Nanny Needed Full-time!!,https://newyork.craigslist.org/mnh/kid/d/manhattan-hamptons-nanny/6293697270.html,Upper East Side,"
        
GREAT MANHATTAN / HAMPTONS NANNY NEEDED Mon-Fri 55 hours per week usually 7 am to 6 pm or 8:30 am to 7:30 pm for $900 after taxes paid on the books. Perfectly fluent English. Hours vary and the nanny must be very flexible. This job is for someone who truly loves being a nanny and is super energetic to play with both kids.
The kids are ages 2 and 4 and there is light housekeeping.
Nanny must have 4+ yrs experience and recent real references.
It is live out during the school year in Manhattan. In the summers nanny would live-in Mon-Fri in the Hamptons with them. No exceptions. Mention job BZ2440    "
Bi-LINGUAL LIVE-IN NANNY WHO DRIVES AVAILABLE NY/NJ AREAS!,https://newyork.craigslist.org/mnh/kid/d/bi-lingual-live-in-nanny-who/6293698820.html,Upper East Side,"
        
Spanish and English speaking live-in nanny who drives is available in NJ and NY! She has more than 20 years of experience and would like to work with young children Tues-Sat or Mon-Fri. Competitive salary and a friendly family for long term. The Abigail Madison Agency specializes in bilingual nannies and we have this candidate and many more like her available! 

Abigail Madison Nanny and Household Staffing, Inc.

    "
Live-in Mandarin and English Speaking Nanny Needed!,https://newyork.craigslist.org/mnh/kid/d/live-in-mandarin-and-english/6293684023.html,Upper East Side,"
        
Live-in Weekend Nanny Needed! Mandarin and English speaking required. Must have experience and references with infants. The baby is 6 months old. Fri evening to Monday morning. $400-$500 per weekend. Long term commitment. Mention job DK16    "
Part-time Nanny Needed to Start ASAP!!,https://newyork.craigslist.org/mnh/kid/d/part-time-nanny-needed-to/6301826501.html,Upper West Side,"
        
Great UWS Manhattan family is searching for a part time nanny to work Mon-Fri 2 pm to 7 pm. It is $20 per hour take home for 2 kids who are Middle School age. Starts asap! Nanny must have at least 3 years of references and experience, a friendly personality and speak English with complete fluency. Kids need to be taken to after school sports, need help with homework etc. Mandarin speaking and driving are a plus but not required. Mention job AF1215    "
Experienced and Educated Female Babysitter Available in Western Queens,https://newyork.craigslist.org/que/kid/d/experienced-and-educated/6301813870.html,,"
        
I am a 33 year old female living in Sunnyside looking to offer babysitting services to fellow Sunnysiders / Woodsiders / LICers / Astoria people. I am college educated and have lived in Sunnyside for close to one year. I have experience taking care of kids of all ages, and have babysat and looked after my two nephews (now 6 and 8 years old) since they were born. 
 
I know the surrounding neighborhoods very well, and am comfortable running errands and doing light cooking and cleaning if also needed. I am totally comfortable with pets and can be available for dog walking and house sitting. I am not currently looking for a full time position, but am flexible with my schedule and can work both days and nights. 
 
Please feel free to contact me and ask for any further information you might need.
    "
Part-time Nanny Needed!,https://newyork.craigslist.org/mnh/kid/d/part-time-nanny-needed/6293713343.html,Upper East Side,"
        
PART TIME NANNY NEEDED ON THE UPPER EAST SIDE! Sweetest family needs a nanny kids ages 1 and 4. $20 / hour. 
Tues 1 pm to 7:30 pm, Thur 2:30 pm to 7:30 pm, Fri 12-7
Must be able to commit to these days and hours for at least 1 year. Must have 3+ years of nanny experience and great references that we can call. Send your resume and mention job LB1981    "
Live-out Full-time Housekeeper Needed Who Travels!!,https://newyork.craigslist.org/mnh/kid/d/live-out-full-time/6293711209.html,Upper East Side,"
        
Manhattan Housekeeper Needed Live-Out Tues-Sat 40 hours per week with travel! Experienced housekeeper who can work $25 per hr Tuesday to Saturday from 8 am to 4 pm or 10 am to 6 pm and travel internationally. 5 days a week. The family travels to Israel for 2 weeks at a time. The job is live-out, but the housekeeper would have to travel internationally 3 times per year. Great references are a must! Cleaning, laundry and ironing. Long term job. Mention job LBnew22    "
HIGHLY EXPERINCED TAGALOG AND ENGLISH SPEAKING BABY NURSE AVAILABLE!!,https://newyork.craigslist.org/mnh/kid/d/highly-experinced-tagalog-and/6293696308.html,Upper East Side,"
        
Baby Nurse w/ more than 18 years of experience is available from the end of August until January! Speaking English and Tagalog ( Filipino language ) fluently and has excellent references in NYC. She can travel as well! Mention baby nurse E.

Abigail Madison Nanny and Household Staffing, Inc. 

    "
Part-time Nanny Needed!,https://newyork.craigslist.org/jsy/kid/d/part-time-nanny-needed/6293707902.html,Short Hills,"
        
Part-time Nanny needed in Short Hills, NJ! Toddler aged boys need a nanny 20-25 hours per week $15-$18 per hour. Mostly after school hours with some day time hours. Mon-Fri for a very, very, very energetic nanny! It is a plus if she can cook Asian food as well. Email us your resume as a word doc and mention job HL223    "
Part-time Housekeeper Needed!!,https://newyork.craigslist.org/wch/kid/d/part-time-housekeeper-needed/6293874971.html,Rye,"
        
RYE, NY PT HOUSEKEEPER NEEDED! 
3 half days; Mon Tues Fri 1/2 days per week
8:30 am - 1 pm lunch time
$30 to $35 per hour DOE
This is a job for one screened housekeeper. She cannot bring her friends or other workers to the home. 
housekeeping and laundry for a small family in a large home. 
cameras and security in the home as they were robbed by a past employee. 
no driving no errands no cooking. Detail oriented careful clean.
Someone reliable, consistent and long term.
someone truly hard working who can clean very well with great references and proficient English (written + spoken) skills for this job. Mention job LK203914    "
Seeking Au Pair/Nanny in Midtown East with Free Room Provided on UES,https://newyork.craigslist.org/mnh/kid/d/seeking-au-pair-nanny-in/6297510679.html,Midtown,"
        
We are looking for childcare starting in February 2018 for an infant aged 6-8 weeks old. We live in Midtown East, but also have an apartment in a walk-up building on the Upper East Side. You would live in our Upper East Side place, rent free. You will have one of the bedrooms and access to a shared full kitchen & bathroom. The other room is occupied by a housemate, who is older, a professional, and very nice.
 
You would provide childcare during the day at our Midtown apartment. Hours will be around 10am to 7pm from Monday through Friday, with some flexibility for both us and for you. No service is required on weekends. 
 
Please get in touch with us if this interests you. In order for you to get a full sense of what the arrangement would be like, we would like to start with an in-person interview. This will give us both an opportunity to get to know each other, and also give you an idea of what it would be like living in the Upper East Side while working in Midtown -it is a very easy commute.

*Please include your contact information. Please also provide to us your salary requirements or indicate your considerations, taking into account that a room is provided for you.    "
EXCEPTIONAL MOTIVATED 24/7 FILIPINO'S BABY NURSES'87 /All could travel,https://newyork.craigslist.org/mnh/kid/d/exceptional-motivated-24-7/6302041721.html,Upper East Side,"
        
Extremely Reliable Filipino's Baby Nurse (All Registered Nurses from the Philippines)
m
 * For Quadruplets/Triplets/Twins ...
 * For Individual/Single Infant (Newborn)
 * Professional Governess
 * College Educated Nannies with early child developments backgrounds.
 * Manny/Nanny
 .All our Baby Nurses Are Fully Screened and Travel Internationally.
For More Information regarding our services call us at 
 
/
 

 
 
 (taking messages/texts or call 24/7) e-mail:phil.services @yahoo.com Visit our  website :https//philservices.squarespace.com
We are open 7 days a week Monday - Friday 9AM to 6PM/Sat: 10 AM to 5PM/Sun: 12 noon to 5 PM (by appointment only)

PHILIPPINE NURSES MEDICAL STAFFINGS (aka) PHILIPPINO PLACEMENT AGENCY, INC.
 * bonded/lic#1339510.

We are located at 5 West 46th Street suite#501, 5th floor (very close at 5th avenue and 46th street).
 

    "
CHEAP AFFORDABLE BABYSITTER,https://newyork.craigslist.org/que/kid/d/cheap-affordable-babysitter/6302040993.html,,"
        
Hi there my name is Marithza and I'm 28 years old, at the moment I'm a stay at home mom with my 2 toddler daughters. I'm opening my home to provide childcare, I'm great with children and have plenty of experience in childcare, I also have a nursing assistant license and CPR license. If your in need of a loving a caring babysitter please feel free to contact me at 
 
 I reside in the Queens area. Thanks    "
OVER NIGHT  WEEKLY DAILY WEEKEND CHILDCARE AVAILABLE,https://newyork.craigslist.org/brk/kid/d/over-night-weekly-daily/6302014647.html,BROOKLYN,"
        
HI
 I CAN WORK WITH UR SCHEDULE AND ALSO PICK UP AND DROP OFF MAY BE AVAILABLE  I HAVE A SAFE CLEAN HOME AND I ALSO HAVE IMPECCABLE REFERENCES PLEASE CALL - 
 
    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6302012152.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
ARE YOU EXPECTING & SEEKING AFFORDABLE CHILD CARE IN MURRAY HILL?,https://newyork.craigslist.org/mnh/kid/d/are-you-expecting-seeking/6302038908.html,Murray Hill,"
        
We are expectant professional parents Due in late January, seeking to meet similarly situated expectant parents to plan fora Nanny Share. 

We are posting this now because are learning how expensive trustworthy childcare is to secure. Because we both work long hours, it appears that most group childcare will be impractical for us. (Most childcare facilities close at 6pm or so.) The cost of a private nanny seems prohibitive and, perhaps, even undesirable. So we are seeking to meet other expectant parents who are in a similar situation and, perhaps, agree to share a nanny in the neighborhood. 

We live at 40th street and Second Avenue and looking to meet another family -very- close by to us: We are thinking of an area bounded north by 44rd Street and south by 37th Street, and from First Avenue to Third Avenue. We hope to meet a happy, thoughtful, professional married couple for this purpose.

Please write to us if this seems an arrangement you may be interested in. Please also feel free to share any information or advice on this subject that you may have. We would very much appreciate it.

    "
BEST Daycare in Yonkers! Over 20 Years in Business!!,https://newyork.craigslist.org/wch/kid/d/best-daycare-in-yonkers-over/6302013789.html,South Yonkers,"
        
We are now ready to welcome in new families to our program for September 2017!

We have full time openings
7am-6pm, Monday through Friday. We are a licensed home group program, but we are center-based in our approach and practices.

We rarely advertise because our families tend to stay with us for years so act quickly, as spaces fill up fast so do not hesitate to call today!

My name is Lucy Pages, and I can be reached at 
 
. We look forward to hearing from you soon!

*Great Rates!
*State Licensed!
*CPR & First Aid Certified!
*Research Based Curriculum!
*Healthy Meals!
*Small Caregiver/child ratios!
*Spacious outdoor play area!
*Loving & Experienced Caregivers!
*Child Care Subsidy & DSS Accepted!
    "
LOW RATES STARTING AT $30,https://newyork.craigslist.org/que/kid/d/low-rates-starting-at-30/6302040384.html,,"
        
Hi there my name is Marithza and I'm 28 years old, at the moment I'm a stay at home mom with my 2 daughters. I'm opening my home to provide childcare, I'm great with children and have plenty of experience in this field. Free meals will be provided. Also I have a nursing assistant license and CPR license. If your in need of a loving a caring babysitter please feel free to contact me at 
 
 I reside in the Queens    "
Job Openings Group Family Daycare,https://newyork.craigslist.org/brk/kid/d/job-openings-group-family/6302080004.html,,"
        
Job Openings Group family Daycare

Daycare located in Brooklyn, NY 11234

Position: Daycare Teacher/Assistant:

Do you have a creative approach to teaching and some knowledge of arts & crafts? Do you like working with children? Then be apart of our team, in our home based group family daycare program, where we care for maximum of 16 children.


Every candidate is required to get finger printed and background check, no expectations. 

Only serious applicants, please submit your resume and rate of pay. 

Qualifications:
•	Able to work with young children.
•	1 year of experience working with children in daycare or day-camp. 
•	Able to assist with daily routines. 
•	Prepare lesson plans.
•	Keep a clean and safe environment.
•	Change pampers. 
•	Prepare children meals and snacks.


    "
AGES 1-8 YEARS-LICENSED FOR 25 YEARS! FULL AND PART-TIME,https://newyork.craigslist.org/brx/kid/d/ages-1-8-years-licensed-for/6302080517.html,Bronx-10466-off of E. 233rd Street,"
        
♥♥THE LITTLE BRICK HOUSE CHILD CARE CENTER ♥♥

Licensed and serving the community for 25 years

Location: 3928 Harper Avenue-close to #5 train and Dyre Avenue, also # 16 bus stops right down the block

Hours: Mon-Fri.-7:30 A.M.-6:00 P.M. 

FULL DAY AND PART TIME PROGRAMS ARE AVAILABLE!
ONLY 2 SEATS LEFT!

OPEN YEAR-ROUND! 

HRA VOUCHERS ARE ACCEPTED

ACCEPTING AGES 1-8 YEARS

We have planned a daily program which promotes hands-on experiences in enriching learning centers of blocks, dramatic house play, math, books, music, art, and toy materials. Small class size provides a more personal and warm atmosphere that is extra special for your child.

NO registration fee is required

WE POTTY TRAIN-we will try consistently every day to potty train your child. We only ask that you help us by trying at home too.

Staff is certified in CPR and First Aid


Children love our large, safe, private  backyard play area with tricycles, ride-on toys, cars, wagons, slides, and a play house. There is no need to risk the safety of your child by walking them to a park. We have everything we need right in our own backyard!

Part-time care is also provided. Just tell me your preferred days and hours and I will give you a price.

Reasonable rates with a discount for 2 or more children

Call now because there are a limited amount of seats left 

Call Debi Rubino- 
 
 for more information or to make an appointment.

    "
"Babysitter, Childcare, Nanny.",https://newyork.craigslist.org/que/kid/d/babysitter-childcare-nanny/6302042419.html,"77ST, Ozone Park","
        
Cant afford childcare and looking for something a little cheaper?
I am a loving mother of two. Looking to help a family in need of a sitter.
I work from home meaning you will simply have to drop and pick up your child.
I am available 7 days a week, morning, noon and overnight shift for those of you looking for an overnight sitter.

My rates are 40$ from 8am til 6pm, anything after 6pm is 10$ an hr.
And Weekend rate is 60$. I ONLY ACCEPT CASH.

    "
Babysitter Needed ASAP,https://newyork.craigslist.org/brx/kid/d/babysitter-needed-asap/6302083245.html,Bronx,"
        
Hi!
Please read post carefully. 

I'm looking for a sitter for my 7 year old daughter. You must be in the Bronx and must be available Monday-Friday. I NEED MY DAUGHTER TO BE PICKED UP AT 5 PM FROM HER BUS STOP. Her school bus would drop her off on 195th St and Jerome Av. I would pick her up by 8 pm. I will always tell you the days I need you ahead of time but generally I need someone 5 days a week. The pay is $125/week. PLEASE HAVE A RELIABLE WAY OF TRANSPORTATION, be it MTA OR CAR. I am looking for someone who is patient, kind and responsible. Also someone who is great with kids when it comes to playtime and things like taking them to the park. If you feel you meet the criteria feel free to get in touch. I NEED SOMEONE  IMMEDIATELY. EMPHASIS ON IMMEDIATELY. NO CALLS, TEXT OR EMAIL PLEASE.    "
